customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
4386,Alma Girschner,alma.girschner4386@hotmail.com,Germany,2026-04-11,Basic,632.28
4387,Jennifer Vaughn,jennifer.vaughn4387@outlook.com,United States,2026-02-18,Premium,3474.34
4388,Nicole Parrish,nicole.parrish4388@outlook.com,Canada,2025-03-21,Basic,362.84
4389,Robert Woods,robert.woods4389@proton.me,United States,2022-11-18,Standard,633.71
4390,Floortje de Korte,floortje.de.korte4390@yahoo.com,Netherlands,2022-05-23,Basic,675.71
4391,Joanna Cook,joanna.cook4391@gmail.com,United States,2024-05-19,Standard,1452.41
4392,Mary Collins,mary.collins4392@proton.me,United Kingdom,2024-04-15,Standard,1547.41
4393,Justin Frederick,justin.frederick4393@proton.me,United States,2025-04-17,Premium,3763.13
4394,Xavier-Aimé Turpin,xavier.aime.turpin4394@outlook.com,France,2020-09-28,Standard,1288.65
4395,Alejandro Martinez,alejandro.martinez4395@outlook.com,United States,2021-08-04,Premium,1003.2
4396,Tracey Gonzalez,tracey.gonzalez4396@hotmail.com,United States,2023-05-06,Basic,287.17
4397,Mariah Thompson,,United States,2022-06-10,Premium,971.76
4398,Sig.ra Melissa Piazzi,sig.ra.melissa.piazzi4398@proton.me,Italy,2025-11-10,Basic,627.63
4399,Heather Nunez,heather.nunez4399@yahoo.com,United States,2021-04-05,Standard,1578.41
4400,Tracy Burke,tracy.burke4400@outlook.com,Canada,2026-01-28,Basic,364.79
4401,Dr. Steve James,dr.steve.james4401@gmail.com,United States,2023-05-19,Basic,523.55
4402,Tarak Kaul,tarak.kaul4402@gmail.com,India,2020-03-04,Standard,527.24
4403,Mark Thomas,mark.thomas4403@outlook.com,United States,2020-10-18,Standard,1337.5
4404,Yvonne Burns,yvonne.burns4404@proton.me,Australia,2026-03-03,Basic,496.34
4405,Meike Wiek,meike.wiek4405@yahoo.com,Germany,2022-08-04,Standard,1693.93
4406,Maria Luísa Duarte,maria.luisa.duarte4406@yahoo.com,Brazil,2023-06-23,Standard,304.23
4407,Dr Jack Harris,dr.jack.harris4407@gmail.com,United Kingdom,2023-02-05,Basic,308.91
4408,Joshua Reed,joshua.reed4408@yahoo.com,Australia,2025-07-02,Standard,1483.83
4409,Kimberly Gibson,kimberly.gibson4409@gmail.com,Australia,2023-08-03,Standard,1060.49
4410,Caroline Young,caroline.young4410@gmail.com,United Kingdom,2021-07-14,Standard,275.99
4411,Türkan Kambs,turkan.kambs4411@hotmail.com,Germany,2023-09-11,Basic,115.44
4412,Manbir Agate,manbir.agate4412@icloud.com,India,2025-07-31,Standard,713.25
4413,Robert Rogers,robert.rogers4413@hotmail.com,United States,2020-07-05,Basic,573.17
4414,Adolfine Girschner,adolfine.girschner4414@yahoo.com,Germany,2024-04-19,Premium,1893.85
4415,Miss Molly Matthews,miss.molly.matthews4415@proton.me,United Kingdom,2024-02-23,Basic,310.42
4416,Karl-Wilhelm Sontag-Kühnert,karl.wilhelm.sontag.kuhnert4416@yahoo.com,Germany,2020-05-30,Standard,878.55
4417,Laura Sweeney,laura.sweeney4417@yahoo.com,United States,2020-09-07,Basic,338.1
4418,Dr Malcolm Sims,dr.malcolm.sims4418@outlook.com,United Kingdom,2025-05-22,Standard,1208.01
4419,Christopher Perez,christopher.perez4419@proton.me,United States,2020-09-07,Standard,953.02
4420,Neil Hussain,neil.hussain4420@yahoo.com,United Kingdom,2025-12-11,Premium,1487.14
4421,Christos Weihmann,christos.weihmann4421@gmail.com,Germany,2023-05-20,Standard,685.12
4422,Bartholomäus Weinhold,bartholomaus.weinhold4422@yahoo.com,Germany,2024-04-19,Premium,2881.7
4423,Mr Toby Ross,mr.toby.ross4423@hotmail.com,United Kingdom,2025-12-03,Standard,393.38
4424,Hans-Heinrich Lindner MBA.,hans.heinrich.lindner.mba4424@icloud.com,Germany,2025-10-15,Basic,698.0
4425,Caroline Koch II,caroline.koch.ii4425@hotmail.com,Germany,2022-10-23,Premium,2447.68
4426,Eddie Adams,eddie.adams4426@proton.me,Japan,2022-04-27,Premium,4298.7
4427,Laís Novaes,lais.novaes4427@proton.me,Brazil,2022-04-25,Basic,165.57
4428,Kenneth Lewis,kenneth.lewis4428@hotmail.com,Canada,2025-05-03,Standard,378.3
4429,Maanav De,maanav.de4429@yahoo.com,India,2025-12-06,Standard,981.52
4430,Mirella Junk,mirella.junk4430@gmail.com,Germany,2024-07-22,Basic,493.51
4431,Linde van der Stael,linde.van.der.stael4431@icloud.com,Netherlands,2025-11-13,Basic,424.14
4432,Denise Wallace,denise.wallace4432@gmail.com,United States,2023-10-02,Basic,549.76
4433,Heidi Matthews,heidi.matthews4433@outlook.com,United States,2020-04-14,Standard,1706.92
4434,Owen Choudhary,owen.choudhary4434@yahoo.com,India,2025-04-26,Standard,839.9
4435,Jennifer White,jennifer.white4435@outlook.com,United States,2025-01-14,Standard,574.66
4436,Nicholas Stanley,nicholas.stanley4436@yahoo.com,United States,2023-08-10,Standard,245.33
4437,Thomas Birnbaum,thomas.birnbaum4437@icloud.com,Germany,2025-03-12,Standard,709.35
4438,Mercedes Miller,mercedes.miller4438@hotmail.com,United States,2020-11-11,Standard,1573.38
4439,Brian Brown,brian.brown4439@icloud.com,United States,2022-11-29,Premium,1469.43
4440,Kimberly Johnson,kimberly.johnson4440@hotmail.com,United States,2021-06-17,Standard,490.3
4441,Phillip Miller,phillip.miller4441@yahoo.com,United States,2021-12-19,Basic,124.38
4442,Christopher Pena,christopher.pena4442@gmail.com,United States,2025-03-18,Basic,464.59
4443,Damian Wende-Schönland,damian.wende.schonland4443@icloud.com,Germany,2021-05-09,Basic,96.96
4444,Ellen Wright,ellen.wright4444@outlook.com,United States,2021-10-07,Standard,1046.27
4445,Mark Anderson,mark.anderson4445@outlook.com,United States,2026-03-12,Standard,1063.21
4446,Alyssa Alvarado,alyssa.alvarado4446@yahoo.com,United States,2021-02-28,Basic,669.86
4447,Erika Alvarez,erika.alvarez4447@icloud.com,United States,2022-01-03,Premium,4124.41
4448,Colin Terry,colin.terry4448@icloud.com,Australia,2026-03-01,Premium,4488.47
4449,Kimberly Nelson,kimberly.nelson4449@yahoo.com,Japan,2024-06-16,Standard,1517.56
4450,Wayne Wolfe,wayne.wolfe4450@icloud.com,United States,2020-04-13,Basic,329.14
4451,Kyle Welch,kyle.welch4451@gmail.com,Japan,2022-06-03,Basic,79.26
4452,Anita de Contreras,anita.de.contreras4452@hotmail.com,Spain,2020-06-10,Basic,487.54
4453,Enrico Ajello,enrico.ajello4453@outlook.com,Italy,2026-07-17,Premium,1483.57
4454,Gael Leão,gael.leao4454@yahoo.com,Brazil,2022-11-05,Basic,279.3
4455,Kristy Mills,kristy.mills4455@gmail.com,United States,2024-12-09,Premium,1830.96
4456,Michel Butte,michel.butte4456@yahoo.com,Germany,2026-03-24,Premium,1622.48
4457,Courtney Rodriguez,courtney.rodriguez4457@proton.me,Canada,2024-06-16,Basic,244.44
4458,Emily Reed,emily.reed4458@outlook.com,United States,2026-03-02,Standard,1303.15
4459,Regina Ramos,regina.ramos4459@icloud.com,United States,2022-07-10,Premium,3392.64
4460,Dr. Eva Curiel,dr.eva.curiel4460@hotmail.com,Mexico,2022-01-08,Standard,293.56
4461,David Torres,david.torres4461@gmail.com,Japan,2024-05-06,Standard,1226.16
4462,Sheila Williams,sheila.williams4462@icloud.com,United Kingdom,2024-10-24,Premium,3872.65
4463,Yves Morvan de la Legrand,yves.morvan.de.la.legrand4463@hotmail.com,France,2024-06-06,Standard,1509.7
4464,Inge Speer,inge.speer4464@yahoo.com,Germany,2026-03-14,Standard,737.23
4465,Robert Charles,robert.charles4465@hotmail.com,United States,2022-12-20,Standard,1183.89
4466,Dr Lorraine Cook,dr.lorraine.cook4466@hotmail.com,United Kingdom,2020-01-03,Standard,1051.12
4467,Rachael Marshall,rachael.marshall4467@gmail.com,United Kingdom,2024-09-10,Basic,695.76
4468,Cynthia Rowe,cynthia.rowe4468@gmail.com,Australia,2021-11-25,Premium,837.85
4469,Marie Coste,marie.coste4469@gmail.com,France,2026-05-03,Basic,595.0
4470,Karan Aurora,karan.aurora4470@yahoo.com,India,2022-02-01,Basic,635.28
4471,Patrick Thornton,patrick.thornton4471@outlook.com,Australia,2022-09-02,Standard,611.16
4472,Holly Farmer,holly.farmer4472@gmail.com,Canada,2026-07-23,Standard,1632.94
4473,Miss Patricia Wood,miss.patricia.wood4473@yahoo.com,United Kingdom,2022-10-09,Standard,160.82
4474,John Smith,john.smith4474@outlook.com,United States,2020-10-02,Premium,3795.47
4475,Theresa Woods,theresa.woods4475@outlook.com,Japan,2023-11-10,Basic,65.08
4476,Wazir Naik,wazir.naik4476@proton.me,India,2022-07-15,Basic,216.48
4477,Lex Mosley-Schakelaar,lex.mosley.schakelaar4477@proton.me,Netherlands,2020-05-16,Standard,817.95
4478,Renee Bruce,renee.bruce4478@icloud.com,Canada,2026-04-13,Standard,1442.56
4479,Owen Lanka,owen.lanka4479@yahoo.com,India,2022-02-28,Basic,223.82
4480,Jeffrey Carter,jeffrey.carter4480@yahoo.com,United States,2026-08-22,Standard,161.95
4481,Sabrina Austin,sabrina.austin4481@outlook.com,Canada,2026-04-30,Basic,388.4
4482,Jonathan Sama,jonathan.sama4482@gmail.com,India,2021-06-01,Basic,557.35
4483,Jasmin Alvarado,jasmin.alvarado4483@gmail.com,Australia,2021-10-24,Basic,63.83
4484,Veronica Simpson,veronica.simpson4484@icloud.com,Australia,2024-05-27,Standard,1593.03
4485,Devansh Soni,devansh.soni4485@yahoo.com,India,2020-08-19,Premium,1698.09
4486,Dipl.-Ing. Lissy Margraf,dipl.ing.lissy.margraf4486@yahoo.com,Germany,2020-11-04,Standard,659.83
4487,Alexandra Foster,alexandra.foster4487@yahoo.com,United Kingdom,2020-09-25,Basic,284.15
4488,Janaki Varghese,janaki.varghese4488@outlook.com,India,2021-01-15,Standard,1637.78
4489,Mr Abdul Harris,mr.abdul.harris4489@gmail.com,United Kingdom,2026-07-28,Premium,2263.44
4490,Adam Brooks,adam.brooks4490@yahoo.com,United States,2021-02-13,Standard,533.0
4491,Ing. Dietlinde Wende,ing.dietlinde.wende4491@hotmail.com,Germany,2023-01-27,Standard,399.39
4492,Maria Helena Rocha,maria.helena.rocha4492@proton.me,Brazil,2024-06-20,Standard,319.76
4493,Justin Foster,justin.foster4493@proton.me,Japan,2020-04-14,Basic,312.36
4494,Hagen Losekann,hagen.losekann4494@yahoo.com,Germany,2020-04-18,Premium,2994.44
4495,Siya Thakur,siya.thakur4495@icloud.com,India,2023-01-05,Standard,376.76
4496,Omar Price,,United States,2021-03-09,Premium,3357.01
4497,Srta. Liz Guerra,srta.liz.guerra4497@outlook.com,Brazil,2020-02-10,Standard,596.99
4498,Timothée Lamy Le Pineau,timothee.lamy.le.pineau4498@yahoo.com,France,2021-02-15,Standard,323.36
4499,Dennis Henderson,dennis.henderson4499@gmail.com,United States,2025-10-20,Basic,352.45
4500,Caleb Verma,caleb.verma4500@proton.me,India,2021-07-26,Standard,1149.02
4501,Phillip Kent,phillip.kent4501@proton.me,United States,2022-10-26,Basic,128.49
4502,Melinda Mitchell,melinda.mitchell4502@icloud.com,United States,2022-08-25,Basic,196.7
4503,Kim Boeser,kim.boeser4503@outlook.com,Netherlands,2026-01-19,Basic,423.72
4504,Jonathan Lawrence,jonathan.lawrence4504@gmail.com,Australia,2023-05-24,Basic,351.09
4505,Rhonda Gutierrez,rhonda.gutierrez4505@hotmail.com,United States,2024-04-14,Basic,158.84
4506,Catherine Roberts,catherine.roberts4506@yahoo.com,United States,2021-11-27,Standard,1777.19
4507,Frieder Stiebitz,frieder.stiebitz4507@gmail.com,Germany,2024-01-06,Basic,661.36
4508,Lisa Nelson,lisa.nelson4508@hotmail.com,United States,2026-02-01,Standard,1734.06
4509,Chelsea Smith,chelsea.smith4509@icloud.com,United States,2023-09-28,Standard,1446.26
4510,Hannah Mills,hannah.mills4510@icloud.com,United Kingdom,2025-12-12,Premium,3533.62
4511,Joseph Lopez,joseph.lopez4511@outlook.com,United States,2024-11-25,Basic,347.53
4512,Prof. Marie Jäntsch B.Sc.,prof.marie.jantsch.b.sc4512@yahoo.com,Germany,2020-03-14,Basic,204.63
4513,Dipl.-Ing. Krzysztof Blümel B.Sc.,dipl.ing.krzysztof.blumel.b.sc4513@proton.me,Germany,2026-07-22,Basic,269.63
4514,Gregorio de Gargallo,gregorio.de.gargallo4514@proton.me,Spain,2023-07-30,Basic,79.1
4515,Tara Balasubramanian,tara.balasubramanian4515@yahoo.com,India,2026-03-25,Premium,1479.2
4516,Natasha Williams-Edwards,natasha.williams.edwards4516@gmail.com,United Kingdom,2025-12-24,Premium,3498.54
4517,Eugène Jacob du Gautier,eugene.jacob.du.gautier4517@proton.me,France,2024-07-19,Premium,4066.82
4518,Beth Williams,beth.williams4518@yahoo.com,United Kingdom,2026-03-12,Standard,1121.82
4519,Derrick Espinoza,derrick.espinoza4519@yahoo.com,United States,2020-02-22,Premium,4299.33
4520,Inaya die Pelser,inaya.die.pelser4520@yahoo.com,Netherlands,2023-01-25,Premium,2908.01
4521,Crystal Hernandez,crystal.hernandez4521@gmail.com,United States,2020-02-25,Standard,1230.96
4522,Michael Wood,michael.wood4522@proton.me,United Kingdom,2024-12-21,Premium,2316.66
4523,Glenn Collins DDS,glenn.collins.dds4523@outlook.com,United States,2020-08-03,Basic,268.88
4524,Mrs. Raven Rivera DVM,mrs.raven.rivera.dvm4524@gmail.com,United States,2025-05-08,Basic,461.74
4525,Amy Rowe,amy.rowe4525@yahoo.com,United States,2020-11-02,Premium,3612.96
4526,Allison Hickman,allison.hickman4526@yahoo.com,Canada,2024-02-27,Basic,388.65
4527,John Lee,john.lee4527@yahoo.com,United States,2023-05-05,Basic,88.21
4528,Pietro Galiazzo,pietro.galiazzo4528@yahoo.com,Italy,2024-04-14,Basic,494.01
4529,Gerard Hahn B.A.,gerard.hahn.b.a4529@gmail.com,Germany,2025-12-06,Premium,2597.66
4530,Ruth Clayton,ruth.clayton4530@hotmail.com,United States,2023-02-24,Standard,1673.72
4531,Shelly Alexander,shelly.alexander4531@gmail.com,Australia,2025-04-25,Basic,612.46
4532,Dr Valerie Dawson,dr.valerie.dawson4532@yahoo.com,United Kingdom,2025-11-23,Basic,263.94
4533,Randy Wright,randy.wright4533@outlook.com,United States,2022-07-23,Standard,479.81
4534,Evangelia Junken,evangelia.junken4534@hotmail.com,Germany,2024-10-09,Standard,1564.69
4535,Laurent Masse-Pelletier,laurent.masse.pelletier4535@yahoo.com,France,2022-03-22,Basic,102.4
4536,Varenya Ratti,varenya.ratti4536@icloud.com,India,2022-11-26,Standard,303.7
4537,Adalbert Oestrovsky,adalbert.oestrovsky4537@yahoo.com,Germany,2022-03-30,Basic,287.64
4538,Jessica Rojas,jessica.rojas4538@outlook.com,United States,2021-04-21,Basic,157.72
4539,Joel Wise,joel.wise4539@hotmail.com,United States,2024-05-09,Standard,936.4
4540,Dr. Birgitt Kramer,dr.birgitt.kramer4540@gmail.com,Germany,2024-09-24,Basic,165.69
4541,Vickie Kennedy,vickie.kennedy4541@outlook.com,United States,2022-01-07,Standard,224.25
4542,Emily Morris,emily.morris4542@hotmail.com,United States,2020-10-11,Standard,1566.27
4543,Amanda Pineda,amanda.pineda4543@icloud.com,United States,2024-12-12,Premium,1120.21
4544,Agatha da Rosa,agatha.da.rosa4544@icloud.com,Brazil,2026-05-01,Premium,1909.19
4545,Dawn Little,dawn.little4545@yahoo.com,United States,2023-03-21,Standard,884.74
4546,Stephen Boyer,stephen.boyer4546@outlook.com,United States,2020-11-14,Basic,138.55
4547,Brian Chen,brian.chen4547@hotmail.com,United States,2023-10-05,Basic,363.16
4548,Mr Ian Davies,mr.ian.davies4548@outlook.com,United Kingdom,2025-01-11,Standard,1795.76
4549,Christopher Hill,christopher.hill4549@outlook.com,United States,2026-01-04,Standard,521.9
4550,Gustavo Henrique Lopes,gustavo.henrique.lopes4550@yahoo.com,Brazil,2024-09-08,Standard,218.41
4551,Lucie-Lucie Simon,lucie.lucie.simon4551@yahoo.com,France,2022-03-21,Standard,1361.0
4552,Richard Smith,richard.smith4552@proton.me,United States,2020-02-19,Basic,27.17
4553,Miss Molly Roberts,miss.molly.roberts4553@icloud.com,United Kingdom,2023-10-13,Standard,666.37
4554,Joyce Bowen,joyce.bowen4554@outlook.com,Australia,2021-12-15,Premium,3486.62
4555,Richard Alvarez,richard.alvarez4555@icloud.com,United States,2020-03-06,Basic,46.94
4556,Matthew Moore,matthew.moore4556@hotmail.com,Australia,2025-12-25,Premium,3286.26
4557,Jacqueline Davis,jacqueline.davis4557@hotmail.com,United States,2024-08-08,Basic,223.18
4558,Prof. Karl-Hermann Staude B.Eng.,prof.karl.hermann.staude.b.eng4558@icloud.com,Germany,2022-12-08,Standard,904.11
4559,Jason Watson,jason.watson4559@hotmail.com,United Kingdom,2020-12-03,Standard,894.76
4560,Hritik Swaminathan,hritik.swaminathan4560@outlook.com,India,2024-08-29,Standard,833.25
4561,Hans-Ulrich Weihmann,hans.ulrich.weihmann4561@proton.me,Germany,2024-05-07,Basic,297.79
4562,Hipólito Ramón Muro,hipolito.ramon.muro4562@gmail.com,Spain,2024-02-15,Standard,1605.74
4563,Brandon Montgomery,brandon.montgomery4563@outlook.com,United States,2025-10-20,Basic,410.6
4564,Josefa del Barrios,josefa.del.barrios4564@yahoo.com,Spain,2025-01-28,Standard,1298.03
4565,Debra White,debra.white4565@gmail.com,Canada,2020-02-15,Basic,232.94
4566,Yolanda Garrett,yolanda.garrett4566@hotmail.com,United States,2026-04-21,Standard,628.59
4567,Matthew Miles,matthew.miles4567@hotmail.com,United States,2024-10-20,Premium,4127.87
4568,Beth Hall,beth.hall4568@yahoo.com,United States,2024-12-24,Standard,850.93
4569,Ellen Morgan,ellen.morgan4569@yahoo.com,Canada,2020-04-20,Standard,1213.61
4570,Laure Petit,laure.petit4570@gmail.com,France,2024-07-15,Standard,1455.91
4571,Dr. Nicole Trujillo,dr.nicole.trujillo4571@icloud.com,Japan,2021-07-09,Premium,1478.62
4572,Heinz-Josef Bähr,heinz.josef.bahr4572@hotmail.com,Germany,2026-06-11,Standard,1430.57
4573,Ethan Buch,ethan.buch4573@icloud.com,India,2025-01-25,Standard,986.66
4574,Katy Davies,katy.davies4574@icloud.com,United Kingdom,2023-09-11,Standard,1483.76
4575,Corey Norris,corey.norris4575@hotmail.com,United States,2022-04-20,Standard,487.18
4576,Anaïs-Zoé Renault,anais.zoe.renault4576@yahoo.com,France,2025-10-10,Standard,1582.96
4577,Sergio Knight,sergio.knight4577@hotmail.com,Canada,2024-06-25,Premium,3922.19
4578,Stijn van Maasgouw,stijn.van.maasgouw4578@proton.me,Netherlands,2023-08-14,Basic,594.59
4579,Manbir Bhatti,manbir.bhatti4579@icloud.com,India,2021-07-19,Premium,1236.41
4580,Türkan Buchholz B.Eng.,turkan.buchholz.b.eng4580@outlook.com,Germany,2026-04-16,Standard,1305.26
4581,Chad Roach,chad.roach4581@hotmail.com,United States,2024-12-18,Premium,2245.79
4582,Mr. Edward Terry,mr.edward.terry4582@gmail.com,United States,2020-10-12,Standard,418.72
4583,Sigfrido Rivera,sigfrido.rivera4583@proton.me,Spain,2020-03-01,Standard,1706.78
4584,Anvi Nair,anvi.nair4584@yahoo.com,India,2025-09-15,Basic,79.06
4585,Liliana Alberto Duarte,liliana.alberto.duarte4585@icloud.com,Mexico,2021-10-16,Standard,1077.06
4586,Prof. Helene Tröst,prof.helene.trost4586@outlook.com,Germany,2022-04-15,Basic,182.53
4587,Cody Bailey,cody.bailey4587@proton.me,United States,2020-01-25,Standard,1506.89
4588,Andrew Clarke,,United Kingdom,2021-12-03,Standard,631.7
4589,Denise Guerra,denise.guerra4589@proton.me,United States,2026-08-19,Standard,1723.57
4590,Kristen Jones,kristen.jones4590@gmail.com,United States,2022-08-30,Basic,229.18
4591,Lilia Yolanda Guzmán Jaramillo,lilia.yolanda.guzman.jaramillo4591@icloud.com,Mexico,2020-03-19,Premium,2127.53
4592,Charles Schultz,charles.schultz4592@hotmail.com,Canada,2025-01-15,Premium,2207.41
4593,Edward Baker,edward.baker4593@icloud.com,United States,2023-10-24,Basic,321.45
4594,Aaron Little,aaron.little4594@outlook.com,United States,2025-12-12,Premium,4497.56
4595,Cody Smith,cody.smith4595@icloud.com,United States,2023-02-12,Standard,554.84
4596,Patty Allen,patty.allen4596@yahoo.com,United States,2020-11-04,Standard,1038.98
4597,Ing. Belinda Lachmann,ing.belinda.lachmann4597@icloud.com,Germany,2020-01-23,Standard,771.89
4598,Chaitaly Setty,chaitaly.setty4598@proton.me,India,2022-06-27,Standard,717.17
4599,Hardik Contractor,hardik.contractor4599@icloud.com,India,2020-07-31,Premium,3206.82
4600,Mary Ryan,mary.ryan4600@icloud.com,United States,2021-08-04,Basic,466.48
4601,Joseph Jimenez,joseph.jimenez4601@gmail.com,United States,2022-03-29,Basic,547.93
4602,Lisa Morris,lisa.morris4602@gmail.com,United States,2021-10-01,Standard,642.27
4603,Xaver Junk,xaver.junk4603@gmail.com,Germany,2022-04-13,Premium,3127.68
4604,Ashley Mills,ashley.mills4604@proton.me,United States,2020-09-25,Standard,813.48
4605,Paul Lewis,paul.lewis4605@icloud.com,Canada,2024-08-25,Standard,1224.62
4606,Wayne Morgan,wayne.morgan4606@outlook.com,Australia,2025-11-26,Standard,1711.77
4607,Thibaut Benard-Vasseur,thibaut.benard.vasseur4607@gmail.com,France,2025-02-17,Premium,2678.28
4608,Glen Wood,glen.wood4608@outlook.com,Canada,2026-05-03,Premium,3193.33
4609,Qushi Seth,qushi.seth4609@gmail.com,India,2020-11-04,Standard,153.6
4610,Yolanda Aller Pintor,yolanda.aller.pintor4610@proton.me,Spain,2021-04-05,Basic,622.08
4611,Josephine Owen,josephine.owen4611@gmail.com,United Kingdom,2021-12-03,Basic,299.15
4612,Russell Anderson,russell.anderson4612@icloud.com,United States,2020-05-15,Standard,1537.11
4613,Christina Washington,christina.washington4613@gmail.com,United States,2025-02-11,Premium,3602.42
